name,address,city,arrondissement,neighborhood,category,cuisine,price_range,rating,review_count,latitude,longitude,google_maps_url,website_url,booking_url,description
Cap'horn,"8 Rue de Birague, 75004 Paris, France",Paris,4e,,bar,,,,,48.8542789,2.3651031,https://www.google.com/maps/search/?api=1&query=Cap'horn%2C%20Paris%2C%20France,http://www.caphorninvest.com,,"Arrondissement: 4e
Food types: bar
Tags: Cocktail, Bar
Google Maps: https://www.google.com/maps/search/?api=1&query=Cap'horn%2C%20Paris%2C%20France
Website: http://www.caphorninvest.com"
Capturism Studio x Café,"Rue Mabillon, Paris, France",Paris,,,cafe,,,4.5,56,48.86741899999999,2.3361946,https://maps.google.com/?cid=3035270182921948125&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://instagram.com/capturism.studio/,,"Type: Coffee Shop
Google: 4.5 (56 reviews)
Food types: cafe
Tags: Cafe
Google Maps: https://maps.google.com/?cid=3035270182921948125&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://instagram.com/capturism.studio/"
Carboni’s,"45 Rue de Poitou, 75003 Paris, France",Paris,3e,,restaurant,,,,,48.8616657,2.3613013,https://www.google.com/maps/search/?api=1&query=Carboni%E2%80%99s%2C%20Paris%2C%20France,http://www.carbonisparis.com/,https://bookings.zenchef.com/results?rid=348720&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Arrondissement: 3e
Food types: restaurant
Tags: Bistrot, Trendy
Google Maps: https://www.google.com/maps/search/?api=1&query=Carboni%E2%80%99s%2C%20Paris%2C%20France
Website: http://www.carbonisparis.com/
Booking: https://bookings.zenchef.com/results?rid=348720&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Casa Bini,"36 Rue Grégoire de Tours, 75006 Paris, France",Paris,6e,,restaurant,,€€,4.3,649,48.8522566,2.3374977,https://maps.google.com/?cid=8410390317281821262&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.casabini.fr/,https://bookings.zenchef.com/results?rid=2402&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Italian Restaurant
Arrondissement: 6e
Price: €€
Google: 4.3 (649 reviews)
Food types: restaurant
Tags: Italian, Restaurant
Google summary: Daily menus featuring elegant Italian starters & desserts, plus pasta dishes, in a wood-beamed stop.
Google Maps: https://maps.google.com/?cid=8410390317281821262&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.casabini.fr/
Booking: https://bookings.zenchef.com/results?rid=2402&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Casa Pregonda,"6 Rue Marie Stuart, 75002 Paris, France",Paris,2e,,restaurant,,,4.6,393,48.865092,2.3482403,https://maps.google.com/?cid=18148597972882984252&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.casapregonda.com/?utm_source=mapstr&utm_medium=organic&utm_campaign=mybusiness-website,,"Type: Restaurant
Arrondissement: 2e
Google: 4.6 (393 reviews)
Food types: restaurant
Tags: Restaurant
Google Maps: https://maps.google.com/?cid=18148597972882984252&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.casapregonda.com/?utm_source=mapstr&utm_medium=organic&utm_campaign=mybusiness-website"
Castille Paris - restaurant L'Assaggio,"33 Rue Cambon, 75001 Paris, France",Paris,1er,,restaurant,,,4.4,175,48.868336,2.326873,https://maps.google.com/?cid=6124682048026732297&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.castille.com,https://thefork.fr/restaurant/l-assaggio-castille-paris-r6120/?cc=24751-923,"Type: Italian Restaurant
Arrondissement: 1er
Google: 4.4 (175 reviews)
Food types: restaurant
Tags: Italian, Restaurant, Terrasse
Google Maps: https://maps.google.com/?cid=6124682048026732297&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.castille.com
Booking: https://thefork.fr/restaurant/l-assaggio-castille-paris-r6120/?cc=24751-923"
Castor Club,"14 Rue Hautefeuille, 75006 Paris, France",Paris,6e,,bar,,,,,48.85198119999999,2.342347,https://www.google.com/maps/search/?api=1&query=Castor%20Club%2C%20Paris%2C%20France,http://www.facebook.com/pages/Castor-Club/131753693594498?sk=info,,"Arrondissement: 6e
Food types: bar
Tags: SH, Cocktail
Google Maps: https://www.google.com/maps/search/?api=1&query=Castor%20Club%2C%20Paris%2C%20France
Website: http://www.facebook.com/pages/Castor-Club/131753693594498?sk=info"
Cavalier,"22 Rue du Faubourg du Temple, 75011 Paris, France",Paris,11e,,bar,,,4.7,592,48.86842,2.36643,https://maps.google.com/?cid=13180615431601614904&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.pariscavalier.fr/,https://www.pariscavalier.fr/contact-reservations,"Type: Eastern European Restaurant
Arrondissement: 11e
Google: 4.7 (592 reviews)
Food types: bar
Tags: Bar, Restaurant, Trendy
Google summary: Bistro meals & classic cocktails whipped up in a convivial space with a rustic look.
Google Maps: https://maps.google.com/?cid=13180615431601614904&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.pariscavalier.fr/
Booking: https://www.pariscavalier.fr/contact-reservations"
Centre Georges Pompidou,"Place Georges-Pompidou, 75004 Paris, Frankreich",Paris,4e,,museum,,,,,48.86064200000001,2.352245,https://www.google.com/maps/search/?api=1&query=Centre%20Georges%20Pompidou%2C%20Paris%2C%20France,http://www.centrepompidou.fr/,,"Arrondissement: 4e
Food types: museum
Tags: Museum
Google Maps: https://www.google.com/maps/search/?api=1&query=Centre%20Georges%20Pompidou%2C%20Paris%2C%20France
Website: http://www.centrepompidou.fr/"
Cezembre Restaurant,"17 Rue Grégoire de Tours, 75006 Paris, France",Paris,6e,,restaurant,,,,,48.8530454,2.3378775,https://www.google.com/maps/search/?api=1&query=Cezembre%20Restaurant%2C%20Paris%2C%20France,http://www.cezembrerestaurant.com/en/,https://bookings.zenchef.com/results?rid=349109&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Arrondissement: 6e
Food types: restaurant
Tags: Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Cezembre%20Restaurant%2C%20Paris%2C%20France
Website: http://www.cezembrerestaurant.com/en/
Booking: https://bookings.zenchef.com/results?rid=349109&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Chambre Noire STUDIO,"4 Bd Jules Ferry, 75011 Paris, France",Paris,11e,,bar,,€€,4.2,285,48.8670074,2.3691792,https://maps.google.com/?cid=2391278617656299337&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.facebook.com/chambrenoireparis/,,"Type: Wine Bar
Arrondissement: 11e
Price: €€
Google: 4.2 (285 reviews)
Food types: bar
Tags: Wine bar, Cocktail, Bar
Google Maps: https://maps.google.com/?cid=2391278617656299337&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.facebook.com/chambrenoireparis/"
Charcuterie Arnaud Nicolas Lévis,"8 R. de Lévis, 75017 Paris, France",Paris,17e,,generic,,,,,48.8818624,2.3161397,https://www.google.com/maps/search/?api=1&query=Charcuterie%20Arnaud%20Nicolas%20L%C3%A9vis%2C%20Paris%2C%20France,http://www.arnaudnicolas.paris/,,"Arrondissement: 17e
Food types: generic
Tags: Shopping
Google Maps: https://www.google.com/maps/search/?api=1&query=Charcuterie%20Arnaud%20Nicolas%20L%C3%A9vis%2C%20Paris%2C%20France
Website: http://www.arnaudnicolas.paris/"
Cheri charlot,"33 Rue Richer, 75009 Paris, France",Paris,9e,,restaurant,,,,,48.8739956,2.3443527,https://www.google.com/maps/search/?api=1&query=Cheri%20charlot%2C%20Paris%2C%20France,http://www.chericharlot.com,,"Arrondissement: 9e
Food types: restaurant
Tags: Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Cheri%20charlot%2C%20Paris%2C%20France
Website: http://www.chericharlot.com"
Chez Aline,"85 Rue de la Roquette, 75011 Paris, France",Paris,11e,,restaurant,,,,,48.85709970000001,2.3784981,https://www.google.com/maps/search/?api=1&query=Chez%20Aline%2C%20Paris%2C%20France,http://www.lefooding.com/restaurant/restaurant-chez-aline-paris.html,,"Arrondissement: 11e
Food types: restaurant
Tags: ❤️, Take away
Google Maps: https://www.google.com/maps/search/?api=1&query=Chez%20Aline%2C%20Paris%2C%20France
Website: http://www.lefooding.com/restaurant/restaurant-chez-aline-paris.html"
Chez Casimir,"6 Rue de Belzunce, 75010 Paris, France",Paris,10e,,restaurant,,,,,48.8794666,2.3524371,https://www.google.com/maps/search/?api=1&query=Chez%20Casimir%2C%20Paris%2C%20France,https://www.casimir.paris/,https://bookings.zenchef.com/results?rid=364645&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Arrondissement: 10e
Food types: restaurant
Tags: Restaurant, Creps
Google Maps: https://www.google.com/maps/search/?api=1&query=Chez%20Casimir%2C%20Paris%2C%20France
Website: https://www.casimir.paris/
Booking: https://bookings.zenchef.com/results?rid=364645&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Chez Denise,"5 Rue des Prouvaires, 75001 Paris, France",Paris,1er,,restaurant,,€€,4.3,2524,48.8615614,2.3441953,https://maps.google.com/?cid=8302090940691035364&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.paris-bistro.com/choisir/paris1/la-tour-de-montlhery-chez-denise,,"Type: French Restaurant
Arrondissement: 1er
Price: €€
Google: 4.3 (2,524 reviews)
Food types: restaurant
Tags: Restaurant
Google Maps: https://maps.google.com/?cid=8302090940691035364&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.paris-bistro.com/choisir/paris1/la-tour-de-montlhery-chez-denise"
Chez Dumonet,"117 Rue du Cherche-Midi, 75006 Paris, Frankreich",Paris,6e,,restaurant,,€€€,4.4,1042,48.845762,2.319896,https://maps.google.com/?cid=1141709340899504093&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.facebook.com/chezdumonetjosephine/,https://bookings.zenchef.com/results?rid=377647&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: French Restaurant
Arrondissement: 6e
Price: €€€
Google: 4.4 (1,042 reviews)
Food types: restaurant
Tags: Restaurant, Bistrot
Google summary: Foie gras, beef bourguignon, soufflés & a long regional wine list at a classic, veteran brasserie.
Google Maps: https://maps.google.com/?cid=1141709340899504093&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.facebook.com/chezdumonetjosephine/
Booking: https://bookings.zenchef.com/results?rid=377647&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Chez Georges,"1 Rue du Mail, 75002 Paris, France",Paris,2e,,restaurant,,,,,48.8663761,2.3413437,https://www.google.com/maps/search/?api=1&query=Chez%20Georges%2C%20Paris%2C%20France,http://www.facebook.com/Chez-Georges-depuis-1964-209242622441222/,,"Arrondissement: 2e
Food types: restaurant
Tags: Frenchie, Restaurant, ❤️
Google Maps: https://www.google.com/maps/search/?api=1&query=Chez%20Georges%2C%20Paris%2C%20France
Website: http://www.facebook.com/Chez-Georges-depuis-1964-209242622441222/"
Chez Jeannette,"47 Rue du Faubourg Saint-Denis, 75010 Paris, France",Paris,10e,,restaurant,,€€,4,1393,48.871664,2.353529,https://maps.google.com/?cid=974455892981439418&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.facebook.com/chez.jeannette/,,"Type: Restaurant
Arrondissement: 10e
Price: €€
Google: 4.0 (1,393 reviews)
Food types: restaurant
Tags: Bar
Google summary: Drinks, pastries & light French standards at a buzzing retro bar with music & a sidewalk terrace.
Google Maps: https://maps.google.com/?cid=974455892981439418&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.facebook.com/chez.jeannette/"
Chez Jeanphi,"Rue Charlot, Paris, France",Paris,,,"restaurant, brunch",,,4.1,294,48.86266326904297,2.362231969833374,https://maps.google.com/?cid=11095258320802213075&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,,"Type: Restaurant
Google: 4.1 (294 reviews)
Food types: restaurant, brunch
Tags: Brunch, Cafe
Google Maps: https://maps.google.com/?cid=11095258320802213075&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA"
Chez Justine,"96 Rue Oberkampf, 75011 Paris, France",Paris,11e,,restaurant,,€€,4.4,2627,48.8656838,2.377854999999999,https://maps.google.com/?cid=3521816774576962417&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://justineparis.fr/,https://bookings.zenchef.com/results?rid=378661&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Restaurant
Arrondissement: 11e
Price: €€
Google: 4.4 (2,627 reviews)
Food types: restaurant
Tags: Restaurant, Trendy, Italian
Google summary: Barbecued meats, salads & wood-fired Neapolitan-style pizzas in a light-filled, modern brasserie.
Google Maps: https://maps.google.com/?cid=3521816774576962417&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://justineparis.fr/
Booking: https://bookings.zenchef.com/results?rid=378661&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Chez Lulu,"66 Rue Jean-Jacques Rousseau, 75001 Paris, France",Paris,1er,,restaurant,,,4,298,48.86420340000001,2.3440432,https://maps.google.com/?cid=8286228607451020226&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://chezlulu.paris/,,"Type: Event Venue
Arrondissement: 1er
Google: 4.0 (298 reviews)
Food types: restaurant
Tags: Dancing
Google Maps: https://maps.google.com/?cid=8286228607451020226&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://chezlulu.paris/"
Chez Marcel,"7 Rue Stanislas, 75006 Paris, France",Paris,6e,,restaurant,,€€,4.7,752,48.8437934,2.328337,https://maps.google.com/?cid=9045173215651603280&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://chezmarcel.cool/,https://bookings.zenchef.com/results?rid=349039&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: French Restaurant
Arrondissement: 6e
Price: €€
Google: 4.7 (752 reviews)
Food types: restaurant
Tags: Bistrot
Google summary: Traditional French meals in an easygoing locale with a retro vibe & eclectic artwork.
Google Maps: https://maps.google.com/?cid=9045173215651603280&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://chezmarcel.cool/
Booking: https://bookings.zenchef.com/results?rid=349039&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Chez Nenesse,"17 Rue de Saintonge, 75003 Paris, France",Paris,3e,,restaurant,,€€,4.5,414,48.8617226,2.3622983,https://maps.google.com/?cid=16561272595310479406&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://chez-nenesse.edan.io,https://thefork.fr/restaurant/cafe-nenesse-r201777/?cc=24751-923,"Type: French Restaurant
Arrondissement: 3e
Price: €€
Google: 4.5 (414 reviews)
Food types: restaurant
Tags: bootstrap, marais, Bistrot, ❤️
Google Maps: https://maps.google.com/?cid=16561272595310479406&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://chez-nenesse.edan.io
Booking: https://thefork.fr/restaurant/cafe-nenesse-r201777/?cc=24751-923"
Chez Prune,"36 Rue Beaurepaire, 75010 Paris, France",Paris,10e,,restaurant,,€€,4.3,1919,48.8716544,2.3645859,https://maps.google.com/?cid=17828098265767978677&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.etsy.com/shop/chezpruneetpompon,,"Type: Restaurant
Arrondissement: 10e
Price: €€
Google: 4.3 (1,919 reviews)
Food types: restaurant
Tags: Bistrot, Bar
Google summary: Breakfast, sharing boards & familiar staples at a compact bistro with a terrace beside the canal.
Google Maps: https://maps.google.com/?cid=17828098265767978677&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.etsy.com/shop/chezpruneetpompon"
Chicahualco Table Mexicaine par Mercedes Ahumada,"77 Rue la Condamine, 75017 Paris, France",Paris,17e,,restaurant,,,4.8,285,48.88448715209961,2.319703340530396,https://maps.google.com/?cid=15721137406630003613&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,https://thefork.fr/restaurant/chicahualco-par-mercedes-ahumada-r813176/?cc=24751-923,"Type: French Restaurant
Arrondissement: 17e
Google: 4.8 (285 reviews)
Food types: restaurant
Tags: Restaurant, Mexican
Google Maps: https://maps.google.com/?cid=15721137406630003613&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Booking: https://thefork.fr/restaurant/chicahualco-par-mercedes-ahumada-r813176/?cc=24751-923"
ChoCho,"54 Rue de Paradis, 75010 Paris, France",Paris,10e,,restaurant,,,4.5,1596,48.8757409,2.349255,https://maps.google.com/?cid=13144559127925963940&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://chocho.becsparisiens.fr/,https://bookings.zenchef.com/results?rid=357929&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Restaurant
Arrondissement: 10e
Google: 4.5 (1,596 reviews)
Food types: restaurant
Tags: Restaurant
Google summary: Daily menus of innovative tapas served in a chic space with plush booths & communal tables.
Google Maps: https://maps.google.com/?cid=13144559127925963940&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://chocho.becsparisiens.fr/
Booking: https://bookings.zenchef.com/results?rid=357929&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Chop Chop Love,"48 Rue du Faubourg Saint-Martin, 75010 Paris, France",Paris,10e,,restaurant,,,4.4,156,48.8767124,2.360985,https://maps.google.com/?cid=15092401057493581023&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,https://bookings.zenchef.com/results?rid=376716&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web,"Type: Tapas Restaurant
Arrondissement: 10e
Google: 4.4 (156 reviews)
Food types: restaurant
Tags: Restaurant, Trendy
Google Maps: https://maps.google.com/?cid=15092401057493581023&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Booking: https://bookings.zenchef.com/results?rid=376716&fullscreen=1&mini=0&pid=mapstr&primaryColor=FFC222&type=web"
Christophe Louie,"Rue Dupetit-Thouars, Paris, France",Paris,,,restaurant,,,4.7,395,48.8654865,2.3619835,https://maps.google.com/?cid=2792449766559980011&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.christophelouie.com/,,"Type: Bakery
Google: 4.7 (395 reviews)
Food types: restaurant
Tags: Bakery
Google Maps: https://maps.google.com/?cid=2792449766559980011&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.christophelouie.com/"
Churrasqueira Galo,"69 Rue de Dunkerque, 75009 Paris, France",Paris,9e,,restaurant,,,,,48.8815943,2.3478273,https://www.google.com/maps/search/?api=1&query=Churrasqueira%20Galo%2C%20Paris%2C%20France,http://4sq.com/ajP47M,,"Arrondissement: 9e
Food types: restaurant
Tags: Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Churrasqueira%20Galo%2C%20Paris%2C%20France
Website: http://4sq.com/ajP47M"
Château des Fleurs - Hôtel & Spa - Paris Champs Elysées,"Rue Vernet, Paris, France",Paris,,,"lodging, hotel",,,4.7,317,48.87178421020508,2.298455953598022,https://maps.google.com/?cid=11706937774916614814&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://www.chateaudesfleurs.paris/,,"Type: Hotel
Google: 4.7 (317 reviews)
Food types: lodging, hotel
Tags: Hotel / BB, Cafe
Google Maps: https://maps.google.com/?cid=11706937774916614814&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://www.chateaudesfleurs.paris/"
Cibus,"5 Rue Molière, 75001 Paris, France",Paris,1er,,restaurant,,,4.4,76,48.864901,2.335596,https://maps.google.com/?cid=2559834538050633239&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,,"Type: Italian Restaurant
Arrondissement: 1er
Google: 4.4 (76 reviews)
Food types: restaurant
Tags: Italian, Restaurant, Trendy
Google summary: Wood-lined, churchlike space known for Roman & Neapolitan-style organic pastas with Italian wines.
Google Maps: https://maps.google.com/?cid=2559834538050633239&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA"
Citrons et Huitres,"57 Blvd Marguerite de Rochechouart, 75009 Paris, France",Paris,9e,,restaurant,,,4.8,262,48.8819349,2.3408133,https://maps.google.com/?cid=12180854893773439781&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.orsohotels.com/hotel-rochechouart/citrons-et-huitres,https://www.citronsethuitres.com/,"Type: Seafood Restaurant
Arrondissement: 9e
Google: 4.8 (262 reviews)
Food types: restaurant
Tags: Seafood
Google Maps: https://maps.google.com/?cid=12180854893773439781&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.orsohotels.com/hotel-rochechouart/citrons-et-huitres
Booking: https://www.citronsethuitres.com/"
Cité de l'architecture et du patrimoine,"1 Place du Trocadéro et du 11 Novembre, 75116 Paris, France",Paris,16e,,museum,,,,,48.8627013,2.2886617,https://www.google.com/maps/search/?api=1&query=Cit%C3%A9%20de%20l'architecture%20et%20du%20patrimoine%2C%20Paris%2C%20France,https://www.citedelarchitecture.fr/,,"Arrondissement: 16e
Food types: museum
Tags: Museum
Google Maps: https://www.google.com/maps/search/?api=1&query=Cit%C3%A9%20de%20l'architecture%20et%20du%20patrimoine%2C%20Paris%2C%20France
Website: https://www.citedelarchitecture.fr/"
Clamato,"80 Rue de Charonne, 75011 Paris, France",Paris,11e,,restaurant,,,,,48.8535622,2.380822599999999,https://www.google.com/maps/search/?api=1&query=Clamato%2C%20Paris%2C%20France,http://clamato-charonne.fr/,,"Arrondissement: 11e
Food types: restaurant
Tags: Restaurant, ❤️, Trendy
Google Maps: https://www.google.com/maps/search/?api=1&query=Clamato%2C%20Paris%2C%20France
Website: http://clamato-charonne.fr/"
Cloche Paris,"Rue Coq Héron, Paris, France",Paris,,,restaurant,,,3.9,239,48.86423260000001,2.3418651,https://maps.google.com/?cid=374123235033211080&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.instagram.com/clocheclochecloche/?hl=fr,http://www.opentable.fr/r/cloche-paris?ref=17374,"Type: Bistro
Google: 3.9 (239 reviews)
Food types: restaurant
Tags: Bistrot, Gastro / higher end
Google Maps: https://maps.google.com/?cid=374123235033211080&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: https://www.instagram.com/clocheclochecloche/?hl=fr
Booking: http://www.opentable.fr/r/cloche-paris?ref=17374"
Club Lulu,"Rue de Richelieu, Paris, France",Paris,,,cafe,,,4.4,130,48.8676817,2.3378996,https://maps.google.com/?cid=905289576909609943&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,www.clublulu.paris,,"Type: Sports Club
Google: 4.4 (130 reviews)
Food types: cafe
Tags: Sport
Google Maps: https://maps.google.com/?cid=905289576909609943&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: www.clublulu.paris"
CoCo,"Palais Garnier, 1 Place Jacques Rouché, Paris 75009",Paris,9e,,restaurant,,€€€€,3.7,5894,48.8716754,2.3328516,https://maps.google.com/?cid=8447856253269244802&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,http://coco-paris.com/,,"Type: French Restaurant
Arrondissement: 9e
Price: €€€€
Google: 3.7 (5,894 reviews)
Food types: restaurant
Tags: Restaurant
Google summary: Genteel destination with a terrace offering fine dining & a weekend brunch menu.
Google Maps: https://maps.google.com/?cid=8447856253269244802&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
Website: http://coco-paris.com/"
Cococo,"35 Rue Coquillière, 75001 Paris, France",Paris,1er,,restaurant,,,,,48.8643242,2.3410183,https://www.google.com/maps/search/?api=1&query=Cococo%2C%20Paris%2C%20France,http://restaurant-cococo.fr/fr,,"Arrondissement: 1er
Food types: restaurant
Tags: Japanese, Restaurant, Healthy
Google Maps: https://www.google.com/maps/search/?api=1&query=Cococo%2C%20Paris%2C%20France
Website: http://restaurant-cococo.fr/fr"
Coinstot Vino,"22-30 Galerie Montmartre, 75002 Paris, France",Paris,2e,,restaurant,,,,,48.8706106,2.3416278,https://www.google.com/maps/search/?api=1&query=Coinstot%20Vino%2C%20Paris%2C%20France,http://lecoinstotvino.com/,,"Arrondissement: 2e
Food types: restaurant
Tags: Frenchie, Natural wine, Wine bar, Restaurant
Google Maps: https://www.google.com/maps/search/?api=1&query=Coinstot%20Vino%2C%20Paris%2C%20France
Website: http://lecoinstotvino.com/"
